gender,forecast_date,playin_flag,rd1_win,rd2_win,rd3_win,rd4_win,rd5_win,rd6_win,rd7_win,results_to,team_alive,team_id,team_name,team_rating,team_region,team_seed,team_slot,R64_picked,R32_picked,S16_picked,E8_picked,F4_picked,NCG_picked
womens,2019-03-25,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7,0,269,Marquette,91.71,Chicago,5,104,83.7%,20.7%,1.3%,0.7%,0.3%,0.1%
womens,2019-03-25,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7,0,66,Iowa State,89.14,Chicago,3,116,95.9%,80.4%,29.0%,6.7%,2.6%,0.9%
womens,2019-03-25,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7,0,252,Brigham Young,78.11,Chicago,7,120,70.5%,5.4%,0.9%,0.2%,0.1%,0.0%
womens,2019-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2000,Abilene Christian,65.11,Greensboro,16,2,0.5%,0.3%,0.2%,0.3%,0.1%,0.1%
womens,2019-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,153,North Carolina,80.36,Greensboro,9,6,14.5%,1.8%,0.3%,0.1%,0.1%,0.0%
womens,2019-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2083,Bucknell,76.6,Greensboro,12,10,19.7%,0.5%,0.1%,0.1%,0.0%,0.0%
womens,2019-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2057,Belmont,79.97,Greensboro,13,14,6.7%,1.3%,0.1%,0.1%,0.0%,0.0%
womens,2019-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,163,Princeton,80.23,Greensboro,11,18,0.7%,1.0%,0.2%,0.1%,0.1%,0.0%
womens,2019-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,311,Maine,75.68,Greensboro,14,22,1.0%,0.5%,0.1%,0.0%,0.0%,0.0%
womens,2019-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2181,Drake,81.87,Greensboro,10,26,8.6%,1.5%,0.2%,0.1%,0.1%,0.0%
womens,2019-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2382,Mercer,74.21,Greensboro,15,30,2.7%,0.8%,0.3%,0.1%,0.0%,0.0%
womens,2019-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2582,Southern,61.9,Portland,16,34,29.5%,2.0%,0.5%,0.1%,0.1%,0.0%
womens,2019-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,233,South Dakota,82.9,Portland,8,36,67.4%,1.8%,0.9%,0.4%,0.1%,0.1%
womens,2019-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2116,Central Florida,79.89,Portland,12,42,63.3%,6.1%,0.7%,0.3%,0.1%,0.0%
womens,2019-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,526,Florida Gulf Coast,79.84,Portland,13,46,2.2%,0.7%,0.2%,0.1%,0.0%,0.0%
womens,2019-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2514,Quinnipiac,80.5,Portland,11,50,21.7%,5.3%,1.8%,0.4%,0.2%,0.1%
womens,2019-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2230,Fordham,76.21,Portland,14,54,1.0%,0.5%,0.1%,0.1%,0.0%,0.0%
womens,2019-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,251,Texas,89.55,Portland,7,56,74.6%,8.0%,2.0%,0.5%,0.1%,0.1%
womens,2019-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2502,Portland State,72.17,Portland,15,62,2.8%,0.8%,0.3%,0.1%,0.0%,0.0%
womens,2019-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2523,Robert Morris,66.86,Albany,16,66,40.2%,1.4%,0.6%,0.2%,0.1%,0.1%
womens,2019-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2306,Kansas State,81.06,Albany,9,70,29.0%,0.4%,0.4%,0.2%,0.0%,0.0%
womens,2019-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2031,Arkansas-Little Rock,74.2,Albany,12,74,11.1%,1.5%,0.4%,0.1%,0.1%,0.0%
womens,2019-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,68,Boise State,75.97,Albany,13,78,34.6%,2.7%,0.5%,0.2%,0.1%,0.1%
womens,2019-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2633,Tennessee,85.4,Albany,11,82,4.6%,2.6%,0.5%,0.2%,0.1%,0.1%
womens,2019-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2515,Radford,70.15,Albany,14,86,1.4%,0.7%,0.2%,0.1%,0.0%,0.0%
womens,2019-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,164,Rutgers,83.22,Albany,7,88,71.0%,7.4%,1.8%,0.4%,0.2%,0.1%
womens,2019-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,119,Towson,66.57,Albany,15,94,4.5%,0.4%,0.4%,0.1%,0.0%,0.0%
womens,2019-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2065,Bethune-Cookman,63.54,Chicago,16,98,25.4%,1.7%,0.3%,0.1%,0.1%,0.0%
womens,2019-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2117,Central Michigan,86.21,Chicago,8,100,18.7%,3.2%,0.7%,0.2%,0.1%,0.1%
womens,2019-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,242,Rice,77.62,Chicago,12,106,65.4%,3.3%,0.8%,0.2%,0.1%,0.1%
womens,2019-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2750,Wright State,76.28,Chicago,13,110,16.3%,1.1%,0.2%,0.1%,0.1%,0.0%
womens,2019-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,305,DePaul,88.87,Chicago,6,112,81.3%,15.2%,3.3%,0.4%,0.2%,0.1%
womens,2019-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,166,New Mexico State,66.98,Chicago,14,118,4.1%,1.0%,0.2%,0.1%,0.1%,0.0%
womens,2019-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2,Auburn,80.68,Chicago,10,122,0.6%,0.3%,0.4%,0.1%,0.0%,0.0%
womens,2019-03-25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,302,UC-Davis,76.81,Chicago,15,126,1.6%,0.7%,0.1%,0.1%,0.0%,0.0%
womens,2019-03-24,0,1.0,1.0,0.9843490450010001,0.8574549666560001,0.766467377322,0.5371108029339999,0.316414235262,2,1,239,Baylor,106.77,Greensboro,1,0,99.5%,98.5%,96.0%,89.1%,77.3%,57.5%
womens,2019-03-24,0,1.0,1.0,0.9782968407870001,0.932136882249,0.840600289413,0.508676302674,0.28202174124400003,2,1,87,Notre Dame,105.86,Chicago,1,96,99.4%,97.2%,93.4%,75.7%,48.4%,15.1%
womens,2019-03-24,0,1.0,1.0,1.0,0.897557672454,0.677713044485,0.339979789393,0.17157576151099999,3,1,41,Connecticut,104.27,Albany,2,92,98.6%,90.5%,56.6%,11.2%,3.8%,1.1%
womens,2019-03-24,0,1.0,1.0,1.0,0.858684150574,0.41156115158600004,0.206222557625,0.102420716162,3,1,344,Mississippi State,102.78,Portland,1,32,99.3%,96.9%,90.6%,71.7%,12.3%,5.9%
womens,2019-03-24,0,1.0,1.0,1.0,0.909694221403,0.5476120924,0.192257613037,0.063351236306,3,1,2483,Oregon,100.66,Portland,2,60,98.4%,89.9%,55.8%,13.7%,1.7%,0.7%
womens,2019-03-24,0,1.0,1.0,1.0,0.825474961866,0.267153336572,0.10632068490700002,0.043084492213,3,1,97,Louisville,99.8,Albany,1,64,99.4%,97.9%,89.9%,75.7%,33.7%,10.4%
womens,2019-03-24,0,1.0,1.0,0.9655043548819999,0.650126044112,0.099656626828,0.025588498595,0.006303114314,2,1,24,Stanford,95.79,Chicago,2,124,99.0%,94.7%,65.2%,13.9%,5.3%,1.5%
womens,2019-03-24,0,1.0,1.0,1.0,0.138812574612,0.08298155341,0.023661846639,0.004902598354,3,1,2579,South Carolina,91.76,Greensboro,4,12,93.3%,60.3%,1.7%,0.8%,0.4%,0.2%
womens,2019-03-24,0,1.0,1.0,1.0,0.514317185341,0.075758733832,0.018004758181,0.0030451549800000004,3,1,2294,Iowa,91.48,Greensboro,2,28,99.0%,91.3%,67.3%,6.3%,3.8%,2.0%
womens,2019-03-24,0,1.0,1.0,0.728847050184,0.390987669524,0.064838965171,0.014609933054,0.0023456655290000003,2,1,152,North Carolina State,89.76,Greensboro,3,20,97.8%,76.5%,24.3%,1.8%,0.7%,0.3%
womens,2019-03-24,0,1.0,1.0,0.7484850328049999,0.084815872247,0.029426979321,0.006011406600000001,0.001269468363,2,1,120,Maryland,91.31,Albany,3,84,97.3%,70.4%,28.3%,5.0%,1.5%,0.4%
womens,2019-03-24,0,1.0,1.0,0.8668960304960001,0.322865386601,0.033320003771,0.005041449889,0.0007673733449999999,2,1,66,Iowa State,89.14,Chicago,3,116,95.9%,80.4%,29.0%,6.7%,2.6%,0.9%
womens,2019-03-24,0,1.0,1.0,0.8286734839290001,0.15903989774,0.020186065799,0.003626414315,0.0006698607420000001,2,1,204,Oregon State,92.24,Albany,4,76,95.4%,67.6%,6.0%,2.9%,1.1%,0.4%
womens,2019-03-24,0,1.0,1.0,1.0,0.0579979778,0.022317748111999998,0.0035120583309999997,0.000554372872,3,1,245,Texas A&M,88.79,Chicago,4,108,91.4%,50.6%,4.7%,1.1%,0.4%,0.2%
womens,2019-03-24,0,1.0,1.0,1.0,0.141315849426,0.024566415354,0.003919005489,0.000531350207,3,1,9,Arizona State,89.52,Portland,5,40,76.9%,25.4%,2.1%,0.7%,0.2%,0.1%
womens,2019-03-24,0,1.0,1.0,0.73545088377,0.06685539563699999,0.01208179605,0.002113336611,0.000316756534,2,1,183,Syracuse,89.08,Portland,3,52,97.2%,73.3%,32.6%,8.3%,1.3%,0.6%
womens,2019-03-24,0,1.0,1.0,0.251514967195,0.017626455299,0.004531952352,0.0008059211139999999,0.00015050883400000002,2,1,26,UCLA,90.33,Albany,6,80,80.3%,26.1%,11.2%,2.2%,0.9%,0.4%
womens,2019-03-24,0,1.0,1.0,0.271152949816,0.094695145136,0.008767513051,0.001317229986,0.000140781116,2,1,96,Kentucky,85.2,Greensboro,6,16,85.5%,28.7%,2.5%,0.3%,0.2%,0.1%
womens,2019-03-24,0,1.0,1.0,0.26454911623000005,0.023450382960000002,0.004178544609,0.000615614921,7.6698662e-05,2,1,2571,South Dakota State,87.08,Portland,6,48,78.3%,20.6%,6.7%,1.1%,0.2%,0.1%
womens,2019-03-24,0,1.0,1.0,0.021703159213,0.009865139951,0.00316852583,0.00028387736,2.6956731e-05,2,1,127,Michigan State,83.27,Chicago,9,102,0.6%,0.4%,0.3%,0.2%,0.1%,0.1%
womens,2019-03-24,0,1.0,1.0,0.015650954999,0.0037324587310000002,0.001185857215,0.00016730152300000001,1.7065533e-05,2,1,25,California,85.43,Greensboro,8,4,23.1%,0.8%,0.4%,0.2%,0.1%,0.1%
womens,2019-03-24,0,1.0,1.0,0.171326516071,0.015485140393999999,0.0009886214720000001,9.8646927e-05,1.0441668e-05,2,1,2250,Gonzaga,85.04,Albany,5,72,90.2%,45.6%,3.2%,1.0%,0.4%,0.2%
womens,2019-03-24,0,1.0,1.0,0.133103969504,0.020449082408,0.000773609328,4.812367999999999e-05,3.3224300000000006e-06,2,1,2623,Missouri State,79.91,Chicago,11,114,36.7%,1.2%,0.6%,0.2%,0.1%,0.1%
womens,2019-03-24,0,1.0,1.0,0.034495645118,0.006559486878,0.000163196718,6.8262130000000005e-06,3.2708799999999994e-07,2,1,252,Brigham Young,78.11,Chicago,7,120,70.5%,5.4%,0.9%,0.2%,0.1%,0.0%
womens,2019-03-24,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7,0,52,Florida State,86.5,Greensboro,5,8,88.9%,31.6%,1.3%,0.5%,0.3%,0.1%
womens,2019-03-24,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7,0,142,Missouri,87.15,Greensboro,7,24,77.7%,6.7%,2.5%,0.3%,0.2%,0.1%
womens,2019-03-24,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7,0,228,Clemson,77.93,Portland,9,38,32.7%,2.1%,0.5%,0.2%,0.1%,0.0%
womens,2019-03-24,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7,0,2390,Miami (FL),87.59,Portland,4,44,95.5%,65.6%,5.1%,2.5%,0.4%,0.2%
womens,2019-03-24,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7,0,84,Indiana,82.79,Portland,10,58,22.3%,2.0%,0.4%,0.1%,0.1%,0.0%
womens,2019-03-24,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7,0,130,Michigan,86.63,Albany,8,68,59.8%,2.7%,0.4%,0.2%,0.1%,0.0%
womens,2019-03-24,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7,0,2084,Buffalo,85.19,Albany,10,90,9.8%,2.0%,0.4%,0.2%,0.1%,0.0%
womens,2019-03-24,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7,0,269,Marquette,91.71,Chicago,5,104,83.7%,20.7%,1.3%,0.7%,0.3%,0.1%
womens,2019-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2000,Abilene Christian,65.11,Greensboro,16,2,0.5%,0.3%,0.2%,0.3%,0.1%,0.1%
womens,2019-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,153,North Carolina,80.36,Greensboro,9,6,14.5%,1.8%,0.3%,0.1%,0.1%,0.0%
womens,2019-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2083,Bucknell,76.6,Greensboro,12,10,19.7%,0.5%,0.1%,0.1%,0.0%,0.0%
womens,2019-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2057,Belmont,79.97,Greensboro,13,14,6.7%,1.3%,0.1%,0.1%,0.0%,0.0%
womens,2019-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,163,Princeton,80.23,Greensboro,11,18,0.7%,1.0%,0.2%,0.1%,0.1%,0.0%
womens,2019-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,311,Maine,75.68,Greensboro,14,22,1.0%,0.5%,0.1%,0.0%,0.0%,0.0%
womens,2019-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2181,Drake,81.87,Greensboro,10,26,8.6%,1.5%,0.2%,0.1%,0.1%,0.0%
womens,2019-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2382,Mercer,74.21,Greensboro,15,30,2.7%,0.8%,0.3%,0.1%,0.0%,0.0%
womens,2019-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2582,Southern,61.9,Portland,16,34,29.5%,2.0%,0.5%,0.1%,0.1%,0.0%
womens,2019-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,233,South Dakota,82.9,Portland,8,36,67.4%,1.8%,0.9%,0.4%,0.1%,0.1%
womens,2019-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2116,Central Florida,79.89,Portland,12,42,63.3%,6.1%,0.7%,0.3%,0.1%,0.0%
womens,2019-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,526,Florida Gulf Coast,79.84,Portland,13,46,2.2%,0.7%,0.2%,0.1%,0.0%,0.0%
womens,2019-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2514,Quinnipiac,80.5,Portland,11,50,21.7%,5.3%,1.8%,0.4%,0.2%,0.1%
womens,2019-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2230,Fordham,76.21,Portland,14,54,1.0%,0.5%,0.1%,0.1%,0.0%,0.0%
womens,2019-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,251,Texas,89.55,Portland,7,56,74.6%,8.0%,2.0%,0.5%,0.1%,0.1%
womens,2019-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2502,Portland State,72.17,Portland,15,62,2.8%,0.8%,0.3%,0.1%,0.0%,0.0%
womens,2019-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2523,Robert Morris,66.86,Albany,16,66,40.2%,1.4%,0.6%,0.2%,0.1%,0.1%
womens,2019-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2306,Kansas State,81.06,Albany,9,70,29.0%,0.4%,0.4%,0.2%,0.0%,0.0%
womens,2019-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2031,Arkansas-Little Rock,74.2,Albany,12,74,11.1%,1.5%,0.4%,0.1%,0.1%,0.0%
womens,2019-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,68,Boise State,75.97,Albany,13,78,34.6%,2.7%,0.5%,0.2%,0.1%,0.1%
womens,2019-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2633,Tennessee,85.4,Albany,11,82,4.6%,2.6%,0.5%,0.2%,0.1%,0.1%
womens,2019-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2515,Radford,70.15,Albany,14,86,1.4%,0.7%,0.2%,0.1%,0.0%,0.0%
womens,2019-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,164,Rutgers,83.22,Albany,7,88,71.0%,7.4%,1.8%,0.4%,0.2%,0.1%
womens,2019-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,119,Towson,66.57,Albany,15,94,4.5%,0.4%,0.4%,0.1%,0.0%,0.0%
womens,2019-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2065,Bethune-Cookman,63.54,Chicago,16,98,25.4%,1.7%,0.3%,0.1%,0.1%,0.0%
womens,2019-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2117,Central Michigan,86.21,Chicago,8,100,18.7%,3.2%,0.7%,0.2%,0.1%,0.1%
womens,2019-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,242,Rice,77.62,Chicago,12,106,65.4%,3.3%,0.8%,0.2%,0.1%,0.1%
womens,2019-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2750,Wright State,76.28,Chicago,13,110,16.3%,1.1%,0.2%,0.1%,0.1%,0.0%
womens,2019-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,305,DePaul,88.87,Chicago,6,112,81.3%,15.2%,3.3%,0.4%,0.2%,0.1%
womens,2019-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,166,New Mexico State,66.98,Chicago,14,118,4.1%,1.0%,0.2%,0.1%,0.1%,0.0%
womens,2019-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2,Auburn,80.68,Chicago,10,122,0.6%,0.3%,0.4%,0.1%,0.0%,0.0%
womens,2019-03-24,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,302,UC-Davis,76.81,Chicago,15,126,1.6%,0.7%,0.1%,0.1%,0.0%,0.0%
womens,2019-03-23,0,1.0,1.0,0.9843490450010001,0.8692033931409999,0.781852449707,0.53771082283,0.31191344791299996,2,1,239,Baylor,106.77,Greensboro,1,0,99.5%,98.5%,96.0%,89.1%,77.3%,57.5%
womens,2019-03-23,0,1.0,1.0,0.9782968407870001,0.9009135734839999,0.812789540405,0.477392297182,0.261823359719,2,1,87,Notre Dame,105.86,Chicago,1,96,99.4%,97.2%,93.4%,75.7%,48.4%,15.1%
womens,2019-03-23,0,1.0,1.0,0.973829395978,0.884810173865,0.702521586169,0.37813505686899995,0.19849374925000002,2,1,41,Connecticut,105.09,Albany,2,92,98.6%,90.5%,56.6%,11.2%,3.8%,1.1%
womens,2019-03-23,0,1.0,1.0,0.989842820283,0.887467417215,0.442004056074,0.22387213670000003,0.111999580805,2,1,344,Mississippi State,103.15,Portland,1,32,99.3%,96.9%,90.6%,71.7%,12.3%,5.9%
womens,2019-03-23,0,1.0,1.0,0.975791274654,0.888673888008,0.522503644191,0.18230660587900002,0.059544179606999995,2,1,2483,Oregon,100.74,Portland,2,60,98.4%,89.9%,55.8%,13.7%,1.7%,0.7%
womens,2019-03-23,0,1.0,1.0,0.919233431929,0.7546709560179999,0.229662455581,0.091845596372,0.035684200883,2,1,97,Louisville,99.58,Albany,1,64,99.4%,97.9%,89.9%,75.7%,33.7%,10.4%
womens,2019-03-23,0,1.0,1.0,0.9655043548819999,0.650126044112,0.102203839581,0.025338674778,0.006064227413,2,1,24,Stanford,95.79,Chicago,2,124,99.0%,94.7%,65.2%,13.9%,5.3%,1.5%
womens,2019-03-23,0,1.0,1.0,0.7795209902689999,0.111409284126,0.069315868739,0.019426337998,0.00405175915,2,1,2579,South Carolina,91.72,Greensboro,4,12,93.3%,60.3%,1.7%,0.8%,0.4%,0.2%
womens,2019-03-23,0,1.0,1.0,0.728847050184,0.419517305074,0.06848042213200001,0.014671864236,0.002295477847,2,1,152,North Carolina State,89.76,Greensboro,3,20,97.8%,76.5%,24.3%,1.8%,0.7%,0.3%
womens,2019-03-23,0,1.0,1.0,0.7415720929520001,0.373008504834,0.05259618727300001,0.011577276937,0.0018518332029999998,2,1,2294,Iowa,90.92,Greensboro,2,28,99.0%,91.3%,67.3%,6.3%,3.8%,2.0%
womens,2019-03-23,0,1.0,1.0,0.434766434085,0.056277973627,0.033647263325,0.006974582686,0.001408815345,2,1,269,Marquette,91.71,Chicago,5,104,83.7%,20.7%,1.3%,0.7%,0.3%,0.1%
womens,2019-03-23,0,1.0,1.0,0.7484850328049999,0.08675940104900001,0.032330532177,0.006699826541000001,0.001334608027,2,1,120,Maryland,91.31,Albany,3,84,97.3%,70.4%,28.3%,5.0%,1.5%,0.4%
womens,2019-03-23,0,1.0,1.0,0.8668960304960001,0.322865386601,0.033813823957,0.004980271499,0.00073315893,2,1,66,Iowa State,89.14,Chicago,3,116,95.9%,80.4%,29.0%,6.7%,2.6%,0.9%
womens,2019-03-23,0,1.0,1.0,0.8286734839290001,0.187102501837,0.022840161908999998,0.004170227473,0.000725550343,2,1,204,Oregon State,92.24,Albany,4,76,95.4%,67.6%,6.0%,2.9%,1.1%,0.4%
womens,2019-03-23,0,1.0,1.0,0.565233565915,0.035100410638,0.014124203724,0.0022919128210000003,0.00037097302300000004,2,1,245,Texas A&M,88.7,Chicago,4,108,91.4%,50.6%,4.7%,1.1%,0.4%,0.2%
womens,2019-03-23,0,1.0,1.0,0.73545088377,0.076132435,0.013027598929000002,0.002197702539,0.000315196437,2,1,183,Syracuse,89.08,Portland,3,52,97.2%,73.3%,32.6%,8.3%,1.3%,0.6%
womens,2019-03-23,0,1.0,1.0,0.258427907048,0.10236207529100001,0.010309779451,0.001762233392,0.00022095072800000002,2,1,142,Missouri,87.15,Greensboro,7,24,77.7%,6.7%,2.5%,0.3%,0.2%,0.1%
womens,2019-03-23,0,1.0,1.0,0.665023517588,0.060399990712,0.007524552841000001,0.0013802884469999999,0.00021682838199999998,2,1,2390,Miami (FL),87.59,Portland,4,44,95.5%,65.6%,5.1%,2.5%,0.4%,0.2%
womens,2019-03-23,0,1.0,1.0,0.334976482412,0.049925120684,0.009489692547,0.0015369494529999998,0.000211853978,2,1,9,Arizona State,89.0,Portland,5,40,76.9%,25.4%,2.1%,0.7%,0.2%,0.1%
womens,2019-03-23,0,1.0,1.0,0.220479009731,0.015142880166,0.006448889579,0.001279170723,0.000186461675,2,1,52,Florida State,86.5,Greensboro,5,8,88.9%,31.6%,1.3%,0.5%,0.3%,0.1%
womens,2019-03-23,0,1.0,1.0,0.251514967195,0.018752742665,0.005235025359,0.000938261643,0.00016360330599999998,2,1,26,UCLA,90.33,Albany,6,80,80.3%,26.1%,11.2%,2.2%,0.9%,0.4%
womens,2019-03-23,0,1.0,1.0,0.271152949816,0.105112114802,0.009593303187,0.0013580612300000002,0.00014099904200000002,2,1,96,Kentucky,85.2,Greensboro,6,16,85.5%,28.7%,2.5%,0.3%,0.2%,0.1%
womens,2019-03-23,0,1.0,1.0,0.080766568071,0.038794453624999996,0.003908475846,0.000558837536,7.834227e-05,2,1,130,Michigan,86.63,Albany,8,68,59.8%,2.7%,0.4%,0.2%,0.1%,0.0%
womens,2019-03-23,0,1.0,1.0,0.26454911623000005,0.026769084544000003,0.004515473031,0.0006407592,7.6257234e-05,2,1,2571,South Dakota State,87.08,Portland,6,48,78.3%,20.6%,6.7%,1.1%,0.2%,0.1%
womens,2019-03-23,0,1.0,1.0,0.026170604022,0.00967768242,0.00229575589,0.00027688037,3.2513344e-05,2,1,2084,Buffalo,85.19,Albany,10,90,9.8%,2.0%,0.4%,0.2%,0.1%,0.0%
womens,2019-03-23,0,1.0,1.0,0.021703159213,0.00770804225,0.002503802744,0.000222564612,2.0573059e-05,2,1,127,Michigan State,83.27,Chicago,9,102,0.6%,0.4%,0.3%,0.2%,0.1%,0.1%
womens,2019-03-23,0,1.0,1.0,0.015650954999,0.004244442568,0.001403099932,0.00018540016,1.8271744e-05,2,1,25,California,85.43,Greensboro,8,4,23.1%,0.8%,0.4%,0.2%,0.1%,0.1%
womens,2019-03-23,0,1.0,1.0,0.171326516071,0.019432088519999998,0.001206007068,0.00012158662500000001,1.1905698e-05,2,1,2250,Gonzaga,85.04,Albany,5,72,90.2%,45.6%,3.2%,1.0%,0.4%,0.2%
womens,2019-03-23,0,1.0,1.0,0.024208725346,0.008424592448,0.0008316995780000001,8.7118513e-05,7.489126e-06,2,1,84,Indiana,82.79,Portland,10,58,22.3%,2.0%,0.4%,0.1%,0.1%,0.0%
womens,2019-03-23,0,1.0,1.0,0.133103969504,0.020449082408,0.0007596396030000001,4.6828683e-05,3.1170799999999996e-06,2,1,2623,Missouri State,79.91,Chicago,11,114,36.7%,1.2%,0.6%,0.2%,0.1%,0.1%
womens,2019-03-23,0,1.0,1.0,0.010157179717,0.002207471389,0.000103282809,7.271762e-06,4.11239e-07,2,1,228,Clemson,77.93,Portland,9,38,32.7%,2.1%,0.5%,0.2%,0.1%,0.0%
womens,2019-03-23,0,1.0,1.0,0.034495645118,0.006559486878,0.000157886661,6.594308999999999e-06,3.04199e-07,2,1,252,Brigham Young,78.11,Chicago,7,120,70.5%,5.4%,0.9%,0.2%,0.1%,0.0%
womens,2019-03-23,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2000,Abilene Christian,65.11,Greensboro,16,2,0.5%,0.3%,0.2%,0.3%,0.1%,0.1%
womens,2019-03-23,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,153,North Carolina,80.36,Greensboro,9,6,14.5%,1.8%,0.3%,0.1%,0.1%,0.0%
womens,2019-03-23,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2083,Bucknell,76.6,Greensboro,12,10,19.7%,0.5%,0.1%,0.1%,0.0%,0.0%
womens,2019-03-23,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2057,Belmont,79.97,Greensboro,13,14,6.7%,1.3%,0.1%,0.1%,0.0%,0.0%
